;Title, http://www.gcdataconcepts.com, HAM-IMU, MPU-9250
;Version, 1191, Build date, Nov 15 2016,  SN:CCDC30163044EA8
;Start_time, 2007-01-05, 22:50:26.589
;Temperature, -999.00, deg C,  Vbat, 4082, mv
;MPU SR, 200,Hz,  Accel sens, 2048,counts/g, Gyro sens, 16,counts/dps,  Mag SR, 10,Hz,  Mag sens, 1666,counts/mT
;Deadband, 0, counts
;DeadbandTimeout, 5,sec
;Time, Ax, Ay, Az, Gx, Gy, Gz, Qw, Qx, Qy, Qz, Mx, My, Mz, T
0.003814,-319,1992,381,-13,-12,-66,-9456.176,-1493.217,13193.394,1649.493
0.013549,-312,2013,383,-15,-14,-46,-9457.335,-1495.503,13191.827,1653.305,175,-73,3
0.033538,-332,2002,387,1,-9,-29,-9460.599,-1496.345,13189.298,1654.048
0.053558,-338,2024,379,13,0,-10,-9464.365,-1496.241,13186.847,1652.137
0.073547,-340,2025,379,12,8,0,-9467.255,-1497.127,13185.004,1649.482
0.093567,-325,2000,351,4,15,-8,-9469.233,-1499.731,13183.739,1645.875
0.113556,-318,2010,369,3,27,-11,-9472.223,-1503.276,13181.836,1640.663
0.133606,-324,2019,364,17,34,-8,-9477.778,-1507.293,13178.147,1634.522,175,-73,-9,36566
0.153564,-314,2031,348,35,37,-9,-9485.189,-1512.915,13172.937,1628.323
0.173553,-346,2034,372,49,42,-21,-9493.777,-1520.233,13166.714,1621.777
0.193573,-318,2036,379,55,48,-26,-9502.358,-1528.630,13160.430,1614.618
0.213562,-331,2043,352,56,55,-24,-9510.311,-1536.166,13154.910,1605.596
0.233551,-332,2053,346,47,62,-9,-9516.484,-1543.267,13150.862,1595.342,173,-70,-14
0.253570,-338,2064,364,33,66,-8,-9520.553,-1549.267,13148.533,1584.406
0.273559,-298,2044,371,16,67,0,-9522.460,-1553.966,13147.941,1573.219
0.293548,-294,2019,363,0,64,11,-9521.788,-1556.199,13149.474,1562.227
0.313568,-276,2051,346,-21,52,17,-9519.929,-1555.642,13152.023,1552.631
0.333557,-265,2045,360,-28,36,27,-9517.696,-1551.292,13155.162,1544.055,175,-83,-11
0.353576,-258,2038,381,-34,19,42,-9515.293,-1543.597,13158.709,1536.328
0.373565,-292,2019,392,-38,6,51,-9512.599,-1534.161,13162.481,1530.137
0.393554,-266,2006,373,-40,-6,48,-9509.656,-1525.941,13165.954,1526.775
0.413665,-274,2003,343,-43,-11,30,-9506.504,-1519.720,13169.077,1525.674
0.433563,-264,2018,388,-41,-14,13,-9503.381,-1515.535,13171.749,1526.230,170,-61,-4
0.453552,-290,2014,400,-40,-15,2,-9500.776,-1513.267,13173.706,1527.797
0.473571,-318,2030,379,-34,-14,-10,-9498.411,-1512.987,13175.197,1529.927
0.493560,-299,2047,388,-29,-8,-23,-9495.434,-1514.599,13176.976,1531.484
0.513580,-320,2021,403,-35,4,-25,-9490.747,-1516.996,13180.133,1531.003
0.533569,-299,1992,422,-49,17,-19,-9484.149,-1519.756,13184.845,1528.582,168,-59,0
0.553558,-304,2015,404,-57,30,-19,-9477.252,-1523.774,13189.855,1524.131
0.573578,-293,2043,390,-54,44,-18,-9471.017,-1529.902,13194.281,1518.432
0.593567,-279,2012,396,-46,54,-24,-9465.297,-1536.657,13198.348,1511.917
0.613586,-294,2003,430,-45,56,-20,-9460.489,-1543.042,13201.833,1505.062
0.633575,-281,1987,384,-33,54,-20,-9457.662,-1549.190,13203.891,1498.436,179,-59,-4,36556
0.653564,-245,1991,399,-18,48,-16,-9458.000,-1554.120,13203.785,1492.125
0.673584,-291,1990,371,3,40,-9,-9461.320,-1556.747,13201.845,1485.489
0.693573,-282,1988,402,23,31,1,-9468.416,-1557.881,13197.396,1478.605
0.713562,-252,1997,393,48,26,11,-9479.330,-1557.969,13190.413,1470.871
0.733581,-265,1990,397,75,22,17,-9493.545,-1557.320,13181.110,1463.258,169,-55,11
0.753570,-263,2019,368,95,17,16,-9509.485,-1557.428,13170.245,1457.463
0.773590,-283,2029,343,102,11,2,-9525.571,-1559.294,13158.830,1453.518
0.793579,-254,2045,349,101,7,-11,-9541.189,-1561.923,13147.531,1450.511
0.813568,-264,2059,338,97,4,-14,-9555.550,-1564.016,13137.045,1448.728
0.833587,-267,2048,350,85,-1,-15,-9568.279,-1565.299,13127.622,1448.743,179,-61,5
0.853576,-264,2046,353,70,-11,-17,-9579.285,-1565.632,13119.323,1450.823
0.873596,-252,2067,346,58,-23,-23,-9588.718,-1565.359,13112.025,1454.778
0.893585,-266,2043,380,47,-33,-27,-9595.600,-1565.483,13106.174,1461.977
0.913574,-260,2021,363,25,-46,-44,-9599.091,-1566.716,13102.152,1473.732
0.933593,-257,1998,394,4,-59,-65,-9601.264,-1567.309,13098.699,1489.561,178,-65,-3
0.953582,-266,2011,354,-1,-83,-72,-9603.729,-1564.602,13095.098,1508.061
0.973571,-298,2018,390,0,-107,-57,-9607.149,-1556.539,13091.181,1528.488
0.993591,-319,1996,378,-1,-139,-41,-9609.364,-1544.548,13088.217,1551.931
1.013580,-298,1992,342,-17,-161,-36,-9610.539,-1529.910,13085.930,1578.221
1.033569,-310,2007,350,-24,-177,-30,-9612.487,-1511.916,13083.497,1603.660,179,-57,-9
1.053588,-346,2011,371,-18,-181,-6,-9615.754,-1491.139,13080.607,1626.937
1.073578,-346,2037,370,-12,-178,12,-9619.068,-1470.832,13077.991,1646.742
1.093597,-367,2032,353,-11,-153,19,-9621.797,-1453.285,13075.986,1662.232
1.113586,-345,2007,373,-12,-122,18,-9624.466,-1438.592,13074.191,1673.640
1.133606,-341,2013,340,-5,-97,22,-9627.680,-1425.846,13072.140,1682.054,172,-61,-13,36560
1.153595,-324,2028,372,2,-79,19,-9631.688,-1414.997,13069.639,1687.704
1.173584,-312,2040,345,5,-60,22,-9635.577,-1405.694,13067.243,1691.825
1.193603,-316,2058,335,6,-51,18,-9639.081,-1397.826,13065.054,1695.286
1.213592,-294,2023,373,3,-44,9,-9642.616,-1391.622,13062.572,1699.411
1.233581,-290,2002,339,6,-44,-2,-9646.854,-1386.155,13059.467,1703.678,183,-58,-14
1.253570,-275,2052,353,14,-41,0,-9651.774,-1380.198,13055.956,1707.560
1.273590,-268,2059,364,15,-42,8,-9655.712,-1371.152,13053.703,1709.805
1.293609,-297,2043,364,-1,-48,30,-9657.854,-1359.355,13053.150,1711.346
1.313598,-285,2019,344,-16,-52,38,-9657.969,-1346.957,13054.034,1713.759
1.333587,-275,2014,368,-25,-55,36,-9658.163,-1334.686,13054.708,1717.129,182,-61,-6
