;Title, http://www.gcdataconcepts.com, HAM-IMU, MPU-9250
;Version, 1191, Build date, Nov 15 2016,  SN:CCDC3016FE411C6
;Start_time, 2007-01-05, 22:58:11.612
;Temperature, -999.00, deg C,  Vbat, 4082, mv
;MPU SR, 200,Hz,  Accel sens, 2048,counts/g, Gyro sens, 16,counts/dps,  Mag SR, 10,Hz,  Mag sens, 1666,counts/mT
;Deadband, 0, counts
;DeadbandTimeout, 5,sec
;Time, Ax, Ay, Az, Gx, Gy, Gz, Qw, Qx, Qy, Qz, Mx, My, Mz, T
0.001587,1715,2678,-1239,-375,-514,-188,-8083.867,8998.165,1925.473,10881.732
0.001953,1353,2289,-1696,-504,-113,-445,-7997.821,9052.529,1957.065,10894.581
0.019501,874,2226,-1694,-332,-381,-478,-7912.292,9090.959,2003.629,10916.547,-200,-162,-76
0.039520,783,2229,-1218,-217,-27,-541,-7854.607,9083.686,2068.675,10952.069
0.059509,816,1962,-1080,-38,54,-486,-7797.411,9068.076,2115.059,10996.924
0.079529,810,1849,-801,68,-40,-509,-7737.060,9044.790,2140.387,11053.680
0.099548,1061,1740,-1134,190,-97,-466,-7693.224,9014.543,2119.661,11112.821,-201,-184,-70,28406
0.119538,843,1465,-915,362,-154,-314,-7674.076,8953.704,2120.351,11174.940
0.139557,790,1483,-758,444,82,-235,-7682.857,8909.424,2117.487,11204.800
0.159577,447,1658,-448,172,156,-15,-7714.282,8886.569,2127.661,11199.429
0.179566,198,2057,-516,95,189,138,-7744.777,8873.833,2097.311,11194.205
0.199585,149,2117,-685,208,-129,259,-7750.854,8862.692,2030.255,11211.175,-210,-165,-75
0.219605,237,2338,-1053,304,-277,141,-7714.089,8875.915,1991.804,11232.947
0.239594,419,2908,-1254,-8,-381,-129,-7644.139,8920.311,1979.130,11247.829
0.259613,540,3594,-1480,-235,-428,-241,-7564.934,8982.745,1972.222,11252.903
0.279602,700,3025,-1359,-221,-459,-204,-7497.828,9030.508,1931.183,11266.697
0.299622,590,2669,-1166,-44,-568,-57,-7420.576,9106.583,1908.940,11260.398,-208,-158,-75
0.319611,444,2379,-1011,-450,-480,-263,-7307.304,9189.680,1934.074,11262.676
