;Title, http://www.gcdataconcepts.com, HAM-IMU, MPU-9250
;Version, 1191, Build date, Nov 15 2016,  SN:CCDC30163044EA8
;Start_time, 2007-01-01, 08:12:41.679
;Temperature, -999.00, deg C,  Vbat, 4096, mv
;MPU SR, 200,Hz,  Accel sens, 2048,counts/g, Gyro sens, 16,counts/dps,  Mag SR, 10,Hz,  Mag sens, 1666,counts/mT
;Deadband, 0, counts
;DeadbandTimeout, 5,sec
;Time, Ax, Ay, Az, Gx, Gy, Gz, Qw, Qx, Qy, Qz, Mx, My, Mz, T
0.001587,296,1847,684,934,-176,-558,-167.165,13931.919,-1040.776,8557.215
0.001922,251,1907,600,844,-140,-499,-99.236,13860.028,-985.057,8680.718
0.021179,234,1928,588,813,-106,-440,-38.240,13787.691,-932.089,8801.407,293,-80,141,40236
0.041198,265,1901,520,806,-87,-419,20.207,13714.588,-879.018,8920.338
0.061187,312,1981,514,800,-82,-420,77.934,13640.225,-828.458,9038.102
0.081207,286,2014,440,803,-92,-394,134.186,13565.795,-783.982,9152.705
0.101227,249,2054,428,766,-109,-368,192.794,13495.355,-742.096,9258.669
0.121216,254,2101,382,706,-130,-374,256.451,13431.042,-702.295,9353.264,278,-67,91
0.141205,246,2115,331,629,-170,-380,325.678,13373.609,-668.265,9435.538
0.161224,212,2145,341,543,-225,-370,400.809,13323.730,-643.752,9504.661
0.181213,162,2147,319,460,-283,-338,478.230,13281.886,-628.671,9560.491
0.201233,90,2117,288,366,-319,-307,558.419,13248.584,-618.694,9602.907
0.221222,53,2075,299,278,-347,-309,642.275,13222.786,-611.083,9633.661,255,-64,51
0.241211,46,2056,292,204,-370,-311,727.279,13203.422,-606.650,9654.435
0.261230,-46,2054,311,145,-382,-291,806.573,13188.308,-606.789,9668.776
0.281219,-84,1990,306,109,-356,-250,875.570,13174.955,-607.484,9680.927
0.301239,-95,1971,281,96,-298,-214,933.791,13161.613,-603.421,9693.880
0.322204,-68,2027,292,107,-227,-205,981.992,13147.184,-593.568,9709.292,236,-64,19
0.341247,-1334,1758,-659,123,-168,-200,987.699,13148.414,-563.913,9708.815
0.361236,-494,2036,314,-209,546,9,952.563,13149.868,-585.090,9709.103
0.381256,-118,2043,420,-3,382,291,913.178,13153.011,-594.244,9708.075
0.401245,-101,2040,379,-44,78,103,898.072,13159.321,-593.404,9700.982
0.421234,26,2018,320,-65,88,1,892.502,13168.604,-569.088,9690.349,220,-66,-2
0.441253,87,2046,401,-85,129,-147,881.810,13177.485,-534.787,9681.206
0.461242,44,2118,427,-67,171,-113,869.347,13186.159,-507.782,9671.971
0.481262,-24,2116,442,-86,122,-88,861.868,13197.861,-487.856,9657.695
0.501251,-38,2086,450,-127,94,-77,853.692,13213.185,-468.382,9638.413
0.521271,-33,2016,476,-154,111,-75,842.537,13229.613,-445.944,9617.902,218,-60,-10,40232
0.541260,-17,1941,408,-153,133,-78,828.339,13243.971,-422.110,9600.435
0.561279,-31,1946,403,-116,151,-71,810.097,13252.401,-399.019,9591.341
0.581268,-15,1986,433,-54,166,-47,787.515,13253.788,-376.076,9592.233
0.601288,-27,2016,384,17,190,-32,760.710,13250.302,-351.297,9600.149
0.621277,-12,2059,413,55,218,-23,728.876,13245.260,-324.520,9610.513,221,-55,-1
0.641296,-7,2083,446,55,247,-17,693.695,13242.202,-295.896,9618.251
0.661285,-15,2072,428,27,265,-19,656.936,13242.195,-264.964,9621.742
0.681366,2,2038,407,-5,281,-28,618.786,13245.457,-230.676,9620.665
0.701294,-6,2000,402,-33,301,-40,576.897,13250.685,-193.113,9616.895
0.721283,-28,1985,416,-43,331,-37,530.265,13255.606,-153.095,9613.517,223,-53,2
0.741272,-47,1972,422,-34,362,-34,478.486,13258.875,-109.080,9612.326
0.761291,-45,1993,411,-10,407,-35,419.434,13259.052,-57.407,9615.288
0.781280,-37,2016,414,20,472,-46,352.168,13256.727,2.315,9621.361
0.801300,4,2028,432,35,537,-56,279.088,13253.506,69.825,9627.940
0.821289,70,2044,471,37,577,-76,205.554,13252.006,139.678,9631.095,220,-64,-6
0.841308,54,2045,467,4,568,-82,135.709,13253.961,206.536,9628.441
0.861297,65,1991,446,-33,535,-81,70.917,13258.203,270.109,9621.720
0.881317,106,2004,476,-52,502,-84,10.157,13262.363,330.333,9614.362
0.901306,62,2010,445,-47,469,-74,-48.260,13265.273,384.378,9608.220
